poly_id:ID,:LABEL,source_db,source_record_id,name,raw_representation,canonical_representation,mw_or_range_raw,branching_raw
dolphin::32742,Polysaccharide,DoLPHiN,32742,AP-1,AP-1 | α-Glcp-(1→4) | →4)-α-D-Glcp-(1 → | α-D-Glcp-(1 → | glucose 98.48%; mannose 0.27%; galactose 0.62%; arabinose 0.63%,AP-1 | α-Glcp-(1→4) | →4)-α-D-Glcp-(1 → | α-D-Glcp-(1 → | glucose 98.48%; mannose 0.27%; galactose 0.62%; arabinose 0.63%,23.408 kDa,α-D-Glcp-(1 →
dolphin::32743,Polysaccharide,DoLPHiN,32743,R-PL,"R-PL | α-Galp-(4,6→1); β-Araf-(5→1); α-Xylp-(4→1); α-GlcA-(2→1) | →1)-α-d-Glcp-(6→ | chains of →1)-β-d-Galp-(4,6→, →1)-β-d-Araf-(5→, →1)-α-d-Xylp-(4→, →1)-α-d-GlcpA-(2→ and →1)-α-d-GalpA-(4→ | glucose 37.48%; galactose 30.76%; xylose 7.41%; arabinose 24.35%","R-PL | α-Galp-(4,6→1); β-Araf-(5→1); α-Xylp-(4→1); α-GlcA-(2→1) | →1)-α-d-Glcp-(6→ | chains of →1)-β-d-Galp-(4,6→, →1)-β-d-Araf-(5→, →1)-α-d-Xylp-(4→, →1)-α-d-GlcpA-(2→ and →1)-α-d-GalpA-(4→ | glucose 37.48%; galactose 30.76%; xylose 7.41%; arabinose 24.35%",772.7kDa,"chains of →1)-β-d-Galp-(4,6→, →1)-β-d-Araf-(5→, →1)-α-d-Xylp-(4→, →1)-α-d-GlcpA-(2→ and →1)-α-d-GalpA-(4→"
dolphin::32744,Polysaccharide,DoLPHiN,32744,SGP-1-1,"SGP-1-1 | β-Glcp-(1→4); α-Galp-(1→6); α-Glcp-(1→6) | 4)-β-D-Glcp-(1→4)-, α-D-Glcp-(1→4)-, and 4)-Manp-(1 residues | α-1,6 linked an α-D-Galp branch, and α-1,6 linked an α-D-Glcp branch | glucose 57.92%; mannose 30.26%; galactose 11.82%","SGP-1-1 | β-Glcp-(1→4); α-Galp-(1→6); α-Glcp-(1→6) | 4)-β-D-Glcp-(1→4)-, α-D-Glcp-(1→4)-, and 4)-Manp-(1 residues | α-1,6 linked an α-D-Galp branch, and α-1,6 linked an α-D-Glcp branch | glucose 57.92%; mannose 30.26%; galactose 11.82%",19.037 kDa,"α-1,6 linked an α-D-Galp branch, and α-1,6 linked an α-D-Glcp branch"
dolphin::32745,Polysaccharide,DoLPHiN,32745,BHP-1,BHP-1 | α-Glcp-(1→4) | α-(1 → 4)-linked d-glucopyranosyl | No relevant information could be found in the literature. | glucose 74.68%; mannose 25.32%,BHP-1 | α-Glcp-(1→4) | α-(1 → 4)-linked d-glucopyranosyl | No relevant information could be found in the literature. | glucose 74.68%; mannose 25.32%,193kDa,No relevant information could be found in the literature.
dolphin::32746,Polysaccharide,DoLPHiN,32746,BHP-2,BHP-2 | α-Glcp-(1→4) | α-(1 → 4)-linked d-glucopyranosyl | No relevant information could be found in the literature. | glucose 69.75%; mannose 8.4%; galactose 12.61%; arabinose 9.24%,BHP-2 | α-Glcp-(1→4) | α-(1 → 4)-linked d-glucopyranosyl | No relevant information could be found in the literature. | glucose 69.75%; mannose 8.4%; galactose 12.61%; arabinose 9.24%,35.2kDa,No relevant information could be found in the literature.
dolphin::32747,Polysaccharide,DoLPHiN,32747,CPP,"CPP | β-Arap-(1→2); β-GlcA-(1→4); α-Galp-(1→6); β-Glcp-(1→3); β-Manp-(1→3,6) | β-L-Arap-(1→, →2)-α-L-Rhap-(1→, β-D-GlcpA-(1→, →4)-α-D-GalpA-(1→, →6)-β-D-Glcp-(1→, →3)-β-D-Manp-(1→, and →3, 6)-β-D-Galp-(1→ | No relevant information could be found in the literature. | glucose 11.13%; mannose 11.97%; galactose 26.72%; arabinose 15.49%; rhamnose 34.69%","CPP | β-Arap-(1→2); β-GlcA-(1→4); α-Galp-(1→6); β-Glcp-(1→3); β-Manp-(1→3,6) | β-L-Arap-(1→, →2)-α-L-Rhap-(1→, β-D-GlcpA-(1→, →4)-α-D-GalpA-(1→, →6)-β-D-Glcp-(1→, →3)-β-D-Manp-(1→, and →3, 6)-β-D-Galp-(1→ | No relevant information could be found in the literature. | glucose 11.13%; mannose 11.97%; galactose 26.72%; arabinose 15.49%; rhamnose 34.69%",15.8 kDa,No relevant information could be found in the literature.
dolphin::32748,Polysaccharide,DoLPHiN,32748,DGS1,"DGS1 | α-Araf-(1→5); α-Glcp-(1→4); α-Glcp-(1→6); α-Manp-(1→3); α-Manp-(1→ 2,6); β-Galp-(1→6) | The glycosidic linkages of DGS1 contained (1→)-α-D-Glcp, (1 → 5)-α-L-Araf, (1→4)-α-D-Glcp, (1 → 6)-α-D-Glcp, (1 → 3)-α-D-Manp, (1 → 2,6)-α-D_x0002_Manp and (1 → 6)-β-D-Galp | No relevant information could be found in the literature. | glucose 66.01%; mannose 14.78%; galactose 4.93%; arabinose 14.29%","DGS1 | α-Araf-(1→5); α-Glcp-(1→4); α-Glcp-(1→6); α-Manp-(1→3); α-Manp-(1→ 2,6); β-Galp-(1→6) | The glycosidic linkages of DGS1 contained (1→)-α-D-Glcp, (1 → 5)-α-L-Araf, (1→4)-α-D-Glcp, (1 → 6)-α-D-Glcp, (1 → 3)-α-D-Manp, (1 → 2,6)-α-D_x0002_Manp and (1 → 6)-β-D-Galp | No relevant information could be found in the literature. | glucose 66.01%; mannose 14.78%; galactose 4.93%; arabinose 14.29%",133.6kDa,No relevant information could be found in the literature.
dolphin::32749,Polysaccharide,DoLPHiN,32749,DGS2,"DGS2 | α-Arap-(1→5); α-Manp-(1→3); α-Glcp-(1→4); α-Glcp-(1→6); β-Galp-(1→6) | the glycosidic linkages in DGS2 were composed of (1 → 5)-α-L-Araf, (1 → 3)-α-L-Manp, (1→)-α-D_x0002_Glcp, (1 → 4)-α-D-Glcp, (1 → 6)-α-D-Glcp and (1 → 6)-β-D-Galp. | No relevant information could be found in the literature. | glucose 55.1%; mannose 14.29%; galactose 6.8%; arabinose 23.81%","DGS2 | α-Arap-(1→5); α-Manp-(1→3); α-Glcp-(1→4); α-Glcp-(1→6); β-Galp-(1→6) | the glycosidic linkages in DGS2 were composed of (1 → 5)-α-L-Araf, (1 → 3)-α-L-Manp, (1→)-α-D_x0002_Glcp, (1 → 4)-α-D-Glcp, (1 → 6)-α-D-Glcp and (1 → 6)-β-D-Galp. | No relevant information could be found in the literature. | glucose 55.1%; mannose 14.29%; galactose 6.8%; arabinose 23.81%",139.1kDa,No relevant information could be found in the literature.
dolphin::32750,Polysaccharide,DoLPHiN,32750,WVP-2,"WVP-2 | α-GalA6Me-(1→3,4); α-Arap-(1→3,6) | →4)-α-d-GalpA6Me-(1→ units and the branch points of →3,4)-α-l-Arap-(1→, →3,6)-β-d-Galp-(1→ | No relevant information could be found in the literature. | glucose 12.93%; mannose 3.18%; galactose 40.85%; arabinose 41.53%; rhamnose 1.52%","WVP-2 | α-GalA6Me-(1→3,4); α-Arap-(1→3,6) | →4)-α-d-GalpA6Me-(1→ units and the branch points of →3,4)-α-l-Arap-(1→, →3,6)-β-d-Galp-(1→ | No relevant information could be found in the literature. | glucose 12.93%; mannose 3.18%; galactose 40.85%; arabinose 41.53%; rhamnose 1.52%",56.97 kDa,No relevant information could be found in the literature.
dolphin::32751,Polysaccharide,DoLPHiN,32751,CHIP3,"CHIP3 | α-GalA-(1→4); α-Rhap-(1→2); β-Galp-(1→4); α-Araf-(1→5); α-Araf-(3→5) | the backbone of CHIP3 consisted of 1, 4-α-linked d-GalpA residues containing the non-methyl-esterified carboxyl groups, interspersed with a few 1,2-α-l-Rhap units | Its side chains were attached by two branches to O-4 of Rhap with 1,4-β-linked d-Galp units and 1,5-α-l-linked Araf units bearing 3,5-substituted α-l-linked Araf residues as branching points | mannose 1.87%; galactose 57.11%; arabinose 31.46%; rhamnose 9.56%","CHIP3 | α-GalA-(1→4); α-Rhap-(1→2); β-Galp-(1→4); α-Araf-(1→5); α-Araf-(3→5) | the backbone of CHIP3 consisted of 1, 4-α-linked d-GalpA residues containing the non-methyl-esterified carboxyl groups, interspersed with a few 1,2-α-l-Rhap units | Its side chains were attached by two branches to O-4 of Rhap with 1,4-β-linked d-Galp units and 1,5-α-l-linked Araf units bearing 3,5-substituted α-l-linked Araf residues as branching points | mannose 1.87%; galactose 57.11%; arabinose 31.46%; rhamnose 9.56%",24.4kDa,"Its side chains were attached by two branches to O-4 of Rhap with 1,4-β-linked d-Galp units and 1,5-α-l-linked Araf units bearing 3,5-substituted α-l-linked Araf residues as branching points"
dolphin::32752,Polysaccharide,DoLPHiN,32752,LJPB2,"LJPB2 | α-Manp-(1→4,6); α-Glcp-(1→4); α-Galp-(1→4) | it mainly contained 1, 4, 6-linked mannose, 1, 4-linked glucose and 1, 4-linked galactose, with a highly branched structure of araban and terminal glucose | No relevant information could be found in the literature. | glucose 35.64%; mannose 9.9%; galactose 36.63%; arabinose 17.82%","LJPB2 | α-Manp-(1→4,6); α-Glcp-(1→4); α-Galp-(1→4) | it mainly contained 1, 4, 6-linked mannose, 1, 4-linked glucose and 1, 4-linked galactose, with a highly branched structure of araban and terminal glucose | No relevant information could be found in the literature. | glucose 35.64%; mannose 9.9%; galactose 36.63%; arabinose 17.82%",8.9kDa,No relevant information could be found in the literature.
dolphin::32753,Polysaccharide,DoLPHiN,32753,RGP1-1,RGP1-1 | α-Glcp-(4→1) | → 1)-Glcp-(4 → and → 1)-Galp-(4 → | No relevant information could be found in the literature. | glucose 94.26%; galactose 4.94%,RGP1-1 | α-Glcp-(4→1) | → 1)-Glcp-(4 → and → 1)-Galp-(4 → | No relevant information could be found in the literature. | glucose 94.26%; galactose 4.94%,5.655 kDa,No relevant information could be found in the literature.
dolphin::32754,Polysaccharide,DoLPHiN,32754,GPP-S,"GPP-S | α-Glcp-(1→6); β-Galp-(1→4,6); α-Glcp-(1→4) | Backbone composed of (1→4)-linked- Glcp and (1→6)-linked-Galp, Braches composed of (1→4,6)-α-D-Glcp and terminated with (1→)-linked-Araf residues | No relevant information could be found in the literature. | glucose 14.89%; galactose 53.08%; arabinose 25.24%; rhamnose 6.78%","GPP-S | α-Glcp-(1→6); β-Galp-(1→4,6); α-Glcp-(1→4) | Backbone composed of (1→4)-linked- Glcp and (1→6)-linked-Galp, Braches composed of (1→4,6)-α-D-Glcp and terminated with (1→)-linked-Araf residues | No relevant information could be found in the literature. | glucose 14.89%; galactose 53.08%; arabinose 25.24%; rhamnose 6.78%",1.2×10 3 kDa,No relevant information could be found in the literature.
dolphin::32755,Polysaccharide,DoLPHiN,32755,GLP80-1,GLP80-1 | α-Glcp-(1→4) | (1→4)-linked-α-D-Glcp | a single α-D-Glcp branch substituted at C-6 | glucose 95.0%; galactose 3.0%; arabinose 2.0%,GLP80-1 | α-Glcp-(1→4) | (1→4)-linked-α-D-Glcp | a single α-D-Glcp branch substituted at C-6 | glucose 95.0%; galactose 3.0%; arabinose 2.0%,16.3kDa,a single α-D-Glcp branch substituted at C-6
dolphin::32756,Polysaccharide,DoLPHiN,32756,CMDP-1a,"CMDP-1a | α-Glcp-(1→4) | α-1,4 linked glucopyranosyl residues with α-Glcp residue linkage at backbone C-6 | No relevant information could be found in the literature. | glucose 100.0%","CMDP-1a | α-Glcp-(1→4) | α-1,4 linked glucopyranosyl residues with α-Glcp residue linkage at backbone C-6 | No relevant information could be found in the literature. | glucose 100.0%",9.263 kDa,No relevant information could be found in the literature.
dolphin::32757,Polysaccharide,DoLPHiN,32757,DCP-I,"DCP-I | β-Galp-(1→4); α-Glcp-(1→1,4); α-Glcp-(6→1) | →6)-Galp-(1→, →4)-Glcp-(1→ and →1,4)-Glcp-(6→ | →1)-Rhaf-(2→ and D-Glcp-(1→ | glucose 44.879%; galactose 52.475%; galacturonic acid 1.975%; glucuronic acid 0.528%; rhamnose 0.143%","DCP-I | β-Galp-(1→4); α-Glcp-(1→1,4); α-Glcp-(6→1) | →6)-Galp-(1→, →4)-Glcp-(1→ and →1,4)-Glcp-(6→ | →1)-Rhaf-(2→ and D-Glcp-(1→ | glucose 44.879%; galactose 52.475%; galacturonic acid 1.975%; glucuronic acid 0.528%; rhamnose 0.143%",1.206×10 3 kDa,→1)-Rhaf-(2→ and D-Glcp-(1→
dolphin::32758,Polysaccharide,DoLPHiN,32758,SCP2-1,"SCP2-1 | α-Glcp-(1→4); β-Galp-(1→4,6) | SCP2-1were 1,4-linked-Glcp, 1,4-linked-Galp, 1-linked-Galp and 1,4,6-linked-Galp | No relevant information could be found in the literature. | glucose 87.71%; galactose 12.29%","SCP2-1 | α-Glcp-(1→4); β-Galp-(1→4,6) | SCP2-1were 1,4-linked-Glcp, 1,4-linked-Galp, 1-linked-Galp and 1,4,6-linked-Galp | No relevant information could be found in the literature. | glucose 87.71%; galactose 12.29%",5.388 kDa,No relevant information could be found in the literature.
dolphin::32759,Polysaccharide,DoLPHiN,32759,PRP,"PRP | α-Glcp-(1→4,6); α-Glcp-(1→4); β-Galp-(1→2); β-Galp-(1→4); α-Manp-(1→4,6); α-Manp-(1→2) | →4)-Glcp-(1→, →4,6)-Glcp-(1→, →4)-Galp-(1→, →2)-Galp-(1→, t-Gal(p), →4)-Manp-(1→, →4,6)-Manp-(1→, t-Man(p), →2)-Xylp-(1→, and t-Xyl(p) | No relevant information could be found in the literature. | glucose 50.24%; mannose 7.36%; galactose 27.89%; xylose 13.02%; arabinose 1.49%","PRP | α-Glcp-(1→4,6); α-Glcp-(1→4); β-Galp-(1→2); β-Galp-(1→4); α-Manp-(1→4,6); α-Manp-(1→2) | →4)-Glcp-(1→, →4,6)-Glcp-(1→, →4)-Galp-(1→, →2)-Galp-(1→, t-Gal(p), →4)-Manp-(1→, →4,6)-Manp-(1→, t-Man(p), →2)-Xylp-(1→, and t-Xyl(p) | No relevant information could be found in the literature. | glucose 50.24%; mannose 7.36%; galactose 27.89%; xylose 13.02%; arabinose 1.49%",23 kDa,No relevant information could be found in the literature.
dolphin::32760,Polysaccharide,DoLPHiN,32760,TSP-3a,"TSP-3a | β-GlcA-(1→6); α-Glcp-(1→6); α-Glcp-(1→3) | →6)-α-D-Glc-(1→, →3)-β-D-GlcA-(1→, →6)-α-D-Gal-(1→, α-D-Glc-(1→, and →6)-β-D-Gal-(1→ | No relevant information could be found in the literature. | glucose 2.68%; mannose 1.55%; galactose 74.76%; arabinose 6.49%; glucuronic acid 1.13%; galactosamine 1.43%; rhamnose 10.71%; fucose 1.25%","TSP-3a | β-GlcA-(1→6); α-Glcp-(1→6); α-Glcp-(1→3) | →6)-α-D-Glc-(1→, →3)-β-D-GlcA-(1→, →6)-α-D-Gal-(1→, α-D-Glc-(1→, and →6)-β-D-Gal-(1→ | No relevant information could be found in the literature. | glucose 2.68%; mannose 1.55%; galactose 74.76%; arabinose 6.49%; glucuronic acid 1.13%; galactosamine 1.43%; rhamnose 10.71%; fucose 1.25%",758.6 kDa,No relevant information could be found in the literature.
dolphin::32761,Polysaccharide,DoLPHiN,32761,MSCP2,"MSCP2 | α-Glcp-(1→4); α-Xylp-(1→4); α-GalA-(1→6); β-Galp-(1→3,4) | α-D-Glcp-(1→, →4)-α-D-Glcp-(1→, →4)-α-D-Xylp-(1→, →6)-β-D-Galp-(1→, α-L-Araf-(1→, →3,4)-β-L-Fucp-(1→ and →4)-α-D-GalpA-(1→ | No relevant information could be found in the literature. | glucose 87.29%; galactose 4.04%; xylose 3.96%; arabinose 2.52%; fucose 2.2%","MSCP2 | α-Glcp-(1→4); α-Xylp-(1→4); α-GalA-(1→6); β-Galp-(1→3,4) | α-D-Glcp-(1→, →4)-α-D-Glcp-(1→, →4)-α-D-Xylp-(1→, →6)-β-D-Galp-(1→, α-L-Araf-(1→, →3,4)-β-L-Fucp-(1→ and →4)-α-D-GalpA-(1→ | No relevant information could be found in the literature. | glucose 87.29%; galactose 4.04%; xylose 3.96%; arabinose 2.52%; fucose 2.2%",28.5kDa,No relevant information could be found in the literature.
dolphin::32762,Polysaccharide,DoLPHiN,32762,SSWP,"SSWP | β-Galp-(1→4); α-Glcp-(1→3,5); β-Araf-(1→5) | Araf-(1→, →5)-Araf-(1→, →3,5)-Araf-(1→, →4)-Galp-(1→, →4)-Glcp-(1→ | No relevant information could be found in the literature. | glucose 19.23%; galactose 34.62%; arabinose 46.15%","SSWP | β-Galp-(1→4); α-Glcp-(1→3,5); β-Araf-(1→5) | Araf-(1→, →5)-Araf-(1→, →3,5)-Araf-(1→, →4)-Galp-(1→, →4)-Glcp-(1→ | No relevant information could be found in the literature. | glucose 19.23%; galactose 34.62%; arabinose 46.15%",21.5 kDa,No relevant information could be found in the literature.
dolphin::32763,Polysaccharide,DoLPHiN,32763,LPsx,LPsx | α-Glcp-(1→6) | (1 → 6)-α-d-glucose and (1 → 6)-β-d-glucose | α-d-glucose-(1→. | glucose 95.9%; mannose 0.6%; galactose 1.0%; xylose 0.4%; arabinose 2.1%,LPsx | α-Glcp-(1→6) | (1 → 6)-α-d-glucose and (1 → 6)-β-d-glucose | α-d-glucose-(1→. | glucose 95.9%; mannose 0.6%; galactose 1.0%; xylose 0.4%; arabinose 2.1%,4.102kDa,α-d-glucose-(1→.
dolphin::32764,Polysaccharide,DoLPHiN,32764,SB1-1,"SB1-1 | β-Galp-(1→4); α-Glcp-(1→6); α-Manp-(1→6) | (1 → 6)-β-d-Galf | (1 → 6)-α-d-Manp, (1 → 4)-α-d-Glcp and (1 → 6)-α-d-Glcp | glucose 47.5%; mannose 27.5%; galactose 25.0%","SB1-1 | β-Galp-(1→4); α-Glcp-(1→6); α-Manp-(1→6) | (1 → 6)-β-d-Galf | (1 → 6)-α-d-Manp, (1 → 4)-α-d-Glcp and (1 → 6)-α-d-Glcp | glucose 47.5%; mannose 27.5%; galactose 25.0%",18.3 kDa,"(1 → 6)-α-d-Manp, (1 → 4)-α-d-Glcp and (1 → 6)-α-d-Glcp"
dolphin::32765,Polysaccharide,DoLPHiN,32765,APS-1II,"APS-1II | α-Araf-(1→6); α-Glcp-(1→5); α-Araf-(1→4); β-Glcp-(1→3) | 1,3-α-l-Araf and 1,6-α-d-Glcp | 1,5-α-l-Araf, 1,4-β-d-Glcp, T-β-d-Glcp, 1,3-α-l-Fucp and T-α-l-Fucp | glucose 23.01%; arabinose 54.35%; fucose 22.63%","APS-1II | α-Araf-(1→6); α-Glcp-(1→5); α-Araf-(1→4); β-Glcp-(1→3) | 1,3-α-l-Araf and 1,6-α-d-Glcp | 1,5-α-l-Araf, 1,4-β-d-Glcp, T-β-d-Glcp, 1,3-α-l-Fucp and T-α-l-Fucp | glucose 23.01%; arabinose 54.35%; fucose 22.63%",42.1 kDa,"1,5-α-l-Araf, 1,4-β-d-Glcp, T-β-d-Glcp, 1,3-α-l-Fucp and T-α-l-Fucp"
dolphin::32766,Polysaccharide,DoLPHiN,32766,RAMP2,"RAMP2 | β-Glcp-(1→4); β-Galp-(1→4); α-GalA-(1→4); β-Glcp-(1→4,6) | →3-β-glcp-(1→, →3,6-β-glcp-(1→, →6-β-glcp-(1→, T-β-glcp-(1→, →4-α-galpA-(1→, →4-α-galpA-6-OMe-(1→, →5-α-araf-(1→, →4,6-β-manp-(1→ and →4-β-galp-(1→ | No relevant information could be found in the literature. | glucose 59.91%; mannose 2.2%; galactose 8.08%; arabinose 10.96%; galacturonic acid 18.84%","RAMP2 | β-Glcp-(1→4); β-Galp-(1→4); α-GalA-(1→4); β-Glcp-(1→4,6) | →3-β-glcp-(1→, →3,6-β-glcp-(1→, →6-β-glcp-(1→, T-β-glcp-(1→, →4-α-galpA-(1→, →4-α-galpA-6-OMe-(1→, →5-α-araf-(1→, →4,6-β-manp-(1→ and →4-β-galp-(1→ | No relevant information could be found in the literature. | glucose 59.91%; mannose 2.2%; galactose 8.08%; arabinose 10.96%; galacturonic acid 18.84%",4.354kDa,No relevant information could be found in the literature.
dolphin::32767,Polysaccharide,DoLPHiN,32767,DNPE6(4),"DNPE6(4) | β-Araf-(1→4); α-Glcp-(1→3); β-Galp-(1→6); β-Galp-(1→3,6) | →1)-L-Araf-(3→, →1)-D-Glcp-(4→, →1)-D-Galp-(3→, →1)-D-Galp-(6→, →1)-D-Manp-(3, 6→, and T-D-Manp | No relevant information could be found in the literature. | glucose 20.0%; mannose 17.78%; galactose 6.67%; arabinose 55.56%","DNPE6(4) | β-Araf-(1→4); α-Glcp-(1→3); β-Galp-(1→6); β-Galp-(1→3,6) | →1)-L-Araf-(3→, →1)-D-Glcp-(4→, →1)-D-Galp-(3→, →1)-D-Galp-(6→, →1)-D-Manp-(3, 6→, and T-D-Manp | No relevant information could be found in the literature. | glucose 20.0%; mannose 17.78%; galactose 6.67%; arabinose 55.56%",99.2 kDa,No relevant information could be found in the literature.
dolphin::32768,Polysaccharide,DoLPHiN,32768,PSPP-A,"PSPP-A | α-Araf-(1→4); α-Glcp-(1→4); β-Galp-(1→2,4); α-Rhap-(1→6); β-GlcA-(1→4) | →3)-α-L-Araf-(1→, α-L-Araf-(1→, →2,4)-α-L-Rhap-(1→, 4-O-Me-β-D-GlcAp-(1→, →4)-α-D-Glcp-(1→, →4)-β-D-Galp-(1→, and →6)-β-D-Galp-(1→ | No relevant information could be found in the literature. | glucose 7.84%; galactose 13.52%; arabinose 58.6%; glucuronic acid 6.94%; rhamnose 13.11%","PSPP-A | α-Araf-(1→4); α-Glcp-(1→4); β-Galp-(1→2,4); α-Rhap-(1→6); β-GlcA-(1→4) | →3)-α-L-Araf-(1→, α-L-Araf-(1→, →2,4)-α-L-Rhap-(1→, 4-O-Me-β-D-GlcAp-(1→, →4)-α-D-Glcp-(1→, →4)-β-D-Galp-(1→, and →6)-β-D-Galp-(1→ | No relevant information could be found in the literature. | glucose 7.84%; galactose 13.52%; arabinose 58.6%; glucuronic acid 6.94%; rhamnose 13.11%",2.63 × 10 3 kDa,No relevant information could be found in the literature.
dolphin::32769,Polysaccharide,DoLPHiN,32769,Vp2a-II,Vp2a-II | β-Glcp-(1→6) | →6)-β-d-Glcp-(1 → 6)-α-d-Galp-(1→ residues | No relevant information could be found in the literature. | glucose 0.48%; mannose 4.9%; galactose 42.85%; xylose 1.42%; arabinose 46.47%; rhamnose 3.89%,Vp2a-II | β-Glcp-(1→6) | →6)-β-d-Glcp-(1 → 6)-α-d-Galp-(1→ residues | No relevant information could be found in the literature. | glucose 0.48%; mannose 4.9%; galactose 42.85%; xylose 1.42%; arabinose 46.47%; rhamnose 3.89%,7 kDa,No relevant information could be found in the literature.
dolphin::32770,Polysaccharide,DoLPHiN,32770,Vp3,Vp3 | α-d-GlcpA-(3 → α-d-GalpA residues | No relevant information could be found in the literature. | glucose 1.4%; mannose 8.38%; galactose 28.69%; xylose 7.22%; arabinose 26.78%; rhamnose 27.53%,Vp3 | α-d-GlcpA-(3 → α-d-GalpA residues | No relevant information could be found in the literature. | glucose 1.4%; mannose 8.38%; galactose 28.69%; xylose 7.22%; arabinose 26.78%; rhamnose 27.53%,9 kDa,No relevant information could be found in the literature.
dolphin::32771,Polysaccharide,DoLPHiN,32771,BSP-1,"BSP-1 | β-Manp-(1→4); β-Glcp-(1→4) | β‑1,4‑linked d‑mannosyl residues and β‑1,4‑linked d‑glucosyl residues | No relevant information could be found in the literature. | glucose 20.0%; mannose 80.0%","BSP-1 | β-Manp-(1→4); β-Glcp-(1→4) | β‑1,4‑linked d‑mannosyl residues and β‑1,4‑linked d‑glucosyl residues | No relevant information could be found in the literature. | glucose 20.0%; mannose 80.0%",83.54 kDa,No relevant information could be found in the literature.
dolphin::32772,Polysaccharide,DoLPHiN,32772,BSP-2,"BSP-2 | β-Manp-(1→4); β-Glcp-(1→4) | β‑1,4‑linked d‑mannosyl residues and β‑1,4‑linked d‑glucosyl residues | No relevant information could be found in the literature. | glucose 25.0%; mannose 75.0%","BSP-2 | β-Manp-(1→4); β-Glcp-(1→4) | β‑1,4‑linked d‑mannosyl residues and β‑1,4‑linked d‑glucosyl residues | No relevant information could be found in the literature. | glucose 25.0%; mannose 75.0%",12.60 kDa,No relevant information could be found in the literature.
dolphin::32773,Polysaccharide,DoLPHiN,32773,EPS-III,EPS-III | →4)-α-D-Galp-(1→ | No relevant information could be found in the literature. | glucose 34.64%; mannose 58.2%; galactose 7.16%,EPS-III | →4)-α-D-Galp-(1→ | No relevant information could be found in the literature. | glucose 34.64%; mannose 58.2%; galactose 7.16%,1.56 × 10 3 kDa,No relevant information could be found in the literature.
dolphin::32774,Polysaccharide,DoLPHiN,32774,HEFP-2b,"HEFP-2b | α-Glcp-(1→3,6); α-Manp-(1→4); β-Galp-(1→6); β-Galp-(1→4) | →6)-linked-α-D-Glcp-(1→ and →4)-β-D-Galp-(1→ and →3,6) -α-D-Manp linkage | (1→ and →6)-β-D-Galp and (1→ and →4)-α-D-Manp | glucose 43.92%; mannose 21.72%; galactose 22.64%; fucose 11.72%","HEFP-2b | α-Glcp-(1→3,6); α-Manp-(1→4); β-Galp-(1→6); β-Galp-(1→4) | →6)-linked-α-D-Glcp-(1→ and →4)-β-D-Galp-(1→ and →3,6) -α-D-Manp linkage | (1→ and →6)-β-D-Galp and (1→ and →4)-α-D-Manp | glucose 43.92%; mannose 21.72%; galactose 22.64%; fucose 11.72%",32.52kDa,(1→ and →6)-β-D-Galp and (1→ and →4)-α-D-Manp
dolphin::32775,Polysaccharide,DoLPHiN,32775,RGRP-1b,"RGRP-1b | α-Glcp-(1→4,6); α-Glcp-(1→4); β-Galp-(1→5); α-Araf-(1→6) | 1,4-α-Glcp, with a 1,4,6-α-Glcp branch unit | O-4 position of 1,4,6-α-Glcp, namely 1)-β-Galp-(4 → 1)-α-Araf-(5 → α-Araf and 1)-β-Galp-(6 → α-Glcp | glucose 92.73%; galactose 4.37%; arabinose 2.9%","RGRP-1b | α-Glcp-(1→4,6); α-Glcp-(1→4); β-Galp-(1→5); α-Araf-(1→6) | 1,4-α-Glcp, with a 1,4,6-α-Glcp branch unit | O-4 position of 1,4,6-α-Glcp, namely 1)-β-Galp-(4 → 1)-α-Araf-(5 → α-Araf and 1)-β-Galp-(6 → α-Glcp | glucose 92.73%; galactose 4.37%; arabinose 2.9%",10.2kDa,"O-4 position of 1,4,6-α-Glcp, namely 1)-β-Galp-(4 → 1)-α-Araf-(5 → α-Araf and 1)-β-Galp-(6 → α-Glcp"
dolphin::32776,Polysaccharide,DoLPHiN,32776,MIPB70-1,"MIPB70-1 | α-Glcp-(1→6); α-Manp-(1→4); α-GlcA-(1→4); β-Glcp-(1→3,6); α-Manp-(1→2); α-Galp-(1→2,3,6) | →6)-α-D-Glcp-(1→, α-D-GlcpNAc-(1→, α-D-Galp-(1→, β-D-Glcp-(1→, →6)-α-D-Manp-(1→, →4)-α-D-GlcpNAc-(1→, →4)-β-D-Glcp-(1→, →3,6)-α-D-Manp-(1→, →2)-α-D-Galp-(1→, →2,3,6)-α-D-Manp-(1→. | No relevant information could be found in the literature. | glucose 33.48%; mannose 29.16%; galactose 37.36%","MIPB70-1 | α-Glcp-(1→6); α-Manp-(1→4); α-GlcA-(1→4); β-Glcp-(1→3,6); α-Manp-(1→2); α-Galp-(1→2,3,6) | →6)-α-D-Glcp-(1→, α-D-GlcpNAc-(1→, α-D-Galp-(1→, β-D-Glcp-(1→, →6)-α-D-Manp-(1→, →4)-α-D-GlcpNAc-(1→, →4)-β-D-Glcp-(1→, →3,6)-α-D-Manp-(1→, →2)-α-D-Galp-(1→, →2,3,6)-α-D-Manp-(1→. | No relevant information could be found in the literature. | glucose 33.48%; mannose 29.16%; galactose 37.36%",20.6 kDa,No relevant information could be found in the literature.
